order_id,overdue_days,label,chinese_zodiac,zodiac
26419,0,0,鸡,摩羯座
26420,0,0,猪,射手座
26421,0,0,羊,巨蟹座
26422,0,0,牛,处女座
26423,0,0,牛,水瓶座
26424,1,0,鼠,金牛座
26425,0,0,龙,双鱼座
26426,0,0,猴,狮子座
26427,0,0,蛇,摩羯座
26428,0,0,蛇,射手座
26429,0,0,兔,巨蟹座
26430,36,1,虎,金牛座
26431,0,0,狗,水瓶座
26432,0,0,猪,射手座
26433,36,1,猴,天秤座
26434,1,0,蛇,巨蟹座
26435,0,0,马,射手座
26436,36,1,鸡,白羊座
26437,0,0,狗,金牛座
26438,0,0,猴,天蝎座
26439,0,0,马,双子座
26440,0,0,龙,水瓶座
26441,0,0,鸡,双子座
26442,0,0,牛,射手座
26443,0,0,猪,双子座
26444,0,0,龙,双鱼座
26445,0,0,蛇,射手座
26446,0,0,虎,双鱼座
26447,0,0,羊,双鱼座
26448,1,0,羊,处女座
26449,36,1,猪,天秤座
26450,1,0,虎,处女座
26451,1,0,鼠,天蝎座
26452,1,0,牛,天秤座
26453,0,0,鼠,摩羯座
26454,0,0,鼠,双子座
26455,6,2,鸡,巨蟹座
26456,1,0,鸡,天秤座
26457,0,0,蛇,天蝎座
26458,0,0,鸡,水瓶座
26459,0,0,兔,射手座
26460,0,0,牛,双子座
26461,1,0,牛,双子座
26462,36,1,蛇,处女座
26463,0,0,猪,水瓶座
26464,0,0,鸡,处女座
26465,0,0,猪,双子座
26466,0,0,猴,天蝎座
26467,0,0,狗,狮子座
26468,0,0,猪,双鱼座
26469,0,0,龙,摩羯座
26470,0,0,狗,金牛座
26471,0,0,鸡,水瓶座
26472,1,0,羊,摩羯座
26473,0,0,马,双子座
26474,0,0,兔,摩羯座
26475,0,0,猴,天蝎座
26476,0,0,兔,双子座
26477,0,0,马,白羊座
26478,0,0,龙,射手座
26479,36,1,鸡,金牛座
26480,0,0,狗,天秤座
26481,0,0,鼠,白羊座
26482,36,1,羊,狮子座
26483,1,0,鼠,双子座
26484,0,0,鸡,双鱼座
26485,36,1,狗,处女座
26486,0,0,猴,处女座
26487,0,0,猴,处女座
26488,0,0,龙,天蝎座
26489,0,0,龙,天蝎座
26490,0,0,猴,水瓶座
26491,0,0,蛇,白羊座
26492,0,0,鼠,双子座
26493,0,0,牛,狮子座
26494,0,0,兔,水瓶座
26495,1,0,龙,水瓶座
26496,0,0,牛,双鱼座
26497,0,0,鸡,天秤座
26498,36,1,兔,巨蟹座
26499,1,0,马,双子座
26500,36,1,牛,天秤座
26501,1,0,狗,水瓶座
26502,36,1,鸡,白羊座
26503,0,0,兔,双子座
26504,1,0,狗,狮子座
26505,36,1,羊,双鱼座
26506,0,0,马,巨蟹座
26507,0,0,兔,天秤座
26508,1,0,猪,水瓶座
26509,2,0,狗,天秤座
26510,0,0,猪,双鱼座
26511,0,0,蛇,狮子座
26512,0,0,龙,巨蟹座
26513,0,0,虎,白羊座
26514,0,0,羊,水瓶座
26515,0,0,马,巨蟹座
26516,0,0,虎,天秤座
26517,0,0,虎,水瓶座
26518,0,0,虎,双鱼座
26519,0,0,羊,巨蟹座
26520,0,0,狗,双子座
26521,0,0,鼠,处女座
26522,1,0,鸡,处女座
26523,1,0,狗,处女座
26524,0,0,鸡,双鱼座
26525,1,0,虎,天蝎座
26526,0,0,鼠,狮子座
26527,0,0,马,天秤座
26528,0,0,鸡,处女座
26529,36,1,兔,射手座
26530,0,0,虎,天蝎座
26531,0,0,猪,天蝎座
26532,0,0,狗,金牛座
26533,0,0,羊,水瓶座
26534,0,0,狗,双鱼座
26535,0,0,蛇,处女座
26536,0,0,马,水瓶座
26537,0,0,牛,处女座
26538,0,0,马,双鱼座
26539,0,0,鸡,天秤座
26540,0,0,鸡,处女座
26541,0,0,猴,巨蟹座
26542,36,1,狗,巨蟹座
26543,0,0,兔,处女座
26544,0,0,马,射手座
26545,0,0,鸡,白羊座
26546,0,0,猴,巨蟹座
26547,0,0,虎,金牛座
26548,0,0,马,双鱼座
26549,36,1,蛇,白羊座
26550,1,0,马,摩羯座
26551,0,0,牛,巨蟹座
26552,1,0,羊,摩羯座
26553,0,0,猪,双鱼座
26554,0,0,羊,水瓶座
26555,0,0,龙,处女座
26556,0,0,牛,处女座
26557,0,0,鸡,金牛座
26558,0,0,猪,双子座
26559,0,0,虎,狮子座
26560,0,0,鸡,双子座
26561,1,0,羊,金牛座
26562,36,1,兔,天秤座
26563,0,0,虎,白羊座
26564,0,0,鼠,摩羯座
26565,1,0,猴,处女座
26566,0,0,马,金牛座
26567,0,0,猴,金牛座
26568,0,0,鼠,射手座
26569,0,0,马,狮子座
26570,36,1,牛,白羊座
26571,0,0,猴,巨蟹座
26572,0,0,兔,白羊座
26573,1,0,龙,水瓶座
26574,1,0,狗,摩羯座
26575,0,0,狗,天蝎座
26576,0,0,狗,双鱼座
26577,0,0,龙,狮子座
26578,2,0,猪,射手座
26579,0,0,蛇,处女座
26580,0,0,猴,处女座
26581,0,0,鸡,白羊座
26582,0,0,狗,双子座
26583,0,0,龙,狮子座
26584,0,0,蛇,水瓶座
26585,0,0,羊,白羊座
26586,0,0,猪,天蝎座
26587,36,1,猪,天秤座
26588,0,0,鸡,水瓶座
26589,1,0,兔,水瓶座
26590,0,0,狗,水瓶座
26591,1,0,龙,天秤座
26592,0,0,羊,双子座
26593,0,0,鼠,射手座
26594,36,1,马,天蝎座
26595,0,0,狗,摩羯座
26596,1,0,马,天秤座
26597,0,0,兔,天秤座
26598,36,1,羊,天蝎座
26599,0,0,蛇,天蝎座
26600,0,0,兔,白羊座
26601,0,0,兔,白羊座
26602,0,0,鼠,双鱼座
26603,0,0,龙,射手座
26604,1,0,鸡,天蝎座
26605,1,0,牛,水瓶座
26606,0,0,牛,白羊座
26607,1,0,牛,白羊座
26608,0,0,猪,狮子座
26609,0,0,鼠,巨蟹座
26610,1,0,猴,双子座
26611,0,0,牛,白羊座
26612,0,0,猴,天秤座
26613,0,0,鸡,处女座
26614,0,0,蛇,摩羯座
26615,1,0,猴,金牛座
26616,0,0,羊,处女座
26617,1,0,兔,处女座
26618,0,0,猴,金牛座
26619,1,0,兔,白羊座
26620,0,0,狗,水瓶座
26621,0,0,羊,狮子座
26622,0,0,虎,金牛座
26623,0,0,鼠,水瓶座
26624,0,0,猴,狮子座
26625,0,0,鼠,摩羯座
26626,0,0,蛇,射手座
26627,1,0,牛,双子座
26628,1,0,牛,水瓶座
26629,36,1,龙,巨蟹座
26630,1,0,虎,天秤座
26631,0,0,马,狮子座
26632,0,0,猴,处女座
26633,1,0,羊,天秤座
26634,6,2,牛,双子座
26635,36,1,猪,处女座
26636,0,0,蛇,摩羯座
26637,0,0,鸡,巨蟹座
26638,0,0,龙,双鱼座
26639,0,0,牛,天秤座
26640,36,1,虎,双鱼座
26641,0,0,猴,白羊座
26642,0,0,兔,摩羯座
26643,0,0,猪,白羊座
26644,36,1,猪,双子座
26645,0,0,龙,射手座
26646,0,0,马,射手座
26647,36,1,蛇,天蝎座
26648,1,0,马,水瓶座
26649,0,0,龙,摩羯座
26650,0,0,鸡,双子座
26651,0,0,羊,双子座
26652,0,0,猴,双子座
26653,0,0,鼠,巨蟹座
26654,0,0,牛,金牛座
26655,0,0,鸡,狮子座
26656,0,0,鼠,巨蟹座
26657,0,0,鸡,天秤座
26658,0,0,鸡,处女座
26659,0,0,鼠,天蝎座
26660,1,0,牛,射手座
26661,0,0,鼠,摩羯座
26662,1,0,马,处女座
26663,0,0,马,金牛座
26664,0,0,鼠,处女座
26665,0,0,狗,狮子座
26666,1,0,马,金牛座
26667,0,0,蛇,狮子座
26668,0,0,龙,双子座
26669,0,0,猴,狮子座
26670,36,1,龙,射手座
26671,0,0,猪,天秤座
26672,0,0,鼠,白羊座
26673,0,0,龙,狮子座
26674,2,0,鸡,巨蟹座
26675,0,0,蛇,金牛座
26676,0,0,鸡,白羊座
26677,0,0,鸡,处女座
26678,1,0,兔,狮子座
26679,1,0,虎,双鱼座
26680,13,1,鼠,双子座
26681,1,0,猴,天秤座
26682,1,0,兔,双鱼座
26683,0,0,羊,白羊座
26684,0,0,羊,狮子座
26685,0,0,羊,水瓶座
26686,1,0,猴,双子座
26687,0,0,鼠,双鱼座
26688,1,0,兔,白羊座
26689,0,0,马,天秤座
26690,0,0,鼠,金牛座
26691,36,1,鼠,白羊座
26692,0,0,兔,狮子座
26693,0,0,虎,天秤座
26694,0,0,马,水瓶座
26695,1,0,牛,双鱼座
26696,0,0,马,处女座
26697,1,0,猴,摩羯座
26698,1,0,鼠,狮子座
26699,0,0,猪,金牛座
26700,1,0,兔,水瓶座
26701,1,0,马,巨蟹座
26702,0,0,兔,狮子座
26703,1,0,牛,双鱼座
26704,0,0,鸡,白羊座
26705,1,0,龙,天蝎座
26706,0,0,牛,双子座
26707,0,0,牛,双鱼座
26708,0,0,鼠,狮子座
26709,36,1,鸡,巨蟹座
26710,0,0,鼠,射手座
26711,0,0,猪,天蝎座
26712,0,0,狗,双鱼座
26713,0,0,虎,天蝎座
26714,0,0,猴,天蝎座
26715,0,0,龙,射手座
26716,0,0,兔,双子座
26717,0,0,鸡,水瓶座
26718,0,0,鸡,白羊座
26719,1,0,蛇,天秤座
26720,36,1,马,水瓶座
26721,0,0,猪,狮子座
26722,0,0,狗,处女座
26723,0,0,牛,天蝎座
26724,0,0,猪,处女座
26725,1,0,龙,处女座
26726,1,0,鼠,巨蟹座
26727,0,0,狗,金牛座
26728,0,0,鸡,巨蟹座
26729,0,0,猪,巨蟹座
26730,36,1,羊,白羊座
26731,0,0,狗,射手座
26732,36,1,鸡,狮子座
26733,36,1,龙,双子座
26734,0,0,虎,天蝎座
26735,36,1,狗,双子座
26736,0,0,猴,天蝎座
26737,0,0,兔,双子座
26738,1,0,猴,水瓶座
26739,8,2,蛇,水瓶座
26740,0,0,蛇,天蝎座
26741,5,2,猪,双子座
26742,0,0,兔,射手座
26743,0,0,猴,摩羯座
26744,0,0,猪,水瓶座
26745,1,0,虎,巨蟹座
26746,0,0,猪,天秤座
26747,0,0,虎,巨蟹座
26748,0,0,猴,天蝎座
26749,36,1,鼠,金牛座
26750,0,0,虎,双子座
26751,0,0,鸡,双子座
26752,0,0,猴,处女座
26753,0,0,蛇,天蝎座
26754,0,0,猪,白羊座
26755,0,0,兔,双子座
26756,1,0,狗,天秤座
26757,0,0,羊,巨蟹座
26758,0,0,羊,狮子座
26759,36,1,兔,白羊座
26760,0,0,猪,水瓶座
26761,0,0,虎,天蝎座
26762,0,0,羊,金牛座
26763,0,0,羊,摩羯座
26764,0,0,鼠,射手座
26765,5,2,鸡,天蝎座
26766,1,0,猪,双鱼座
26767,0,0,猴,巨蟹座
26768,0,0,虎,摩羯座
26769,0,0,蛇,天秤座
26770,0,0,鼠,狮子座
26771,1,0,马,天蝎座
26772,36,1,牛,水瓶座
26773,36,1,羊,射手座
26774,1,0,牛,金牛座
26775,0,0,羊,白羊座
26776,0,0,羊,白羊座
26777,0,0,鸡,天秤座
26778,0,0,羊,处女座
26779,0,0,龙,天蝎座
26780,0,0,虎,天蝎座
26781,0,0,羊,水瓶座
26782,0,0,猴,射手座
26783,1,0,马,巨蟹座
26784,0,0,兔,处女座
26785,36,1,兔,狮子座
26786,0,0,兔,金牛座
26787,1,0,兔,双鱼座
26788,36,1,兔,天蝎座
26789,1,0,虎,天秤座
26790,1,0,牛,天秤座
26791,0,0,虎,天秤座
26792,0,0,马,双子座
26793,0,0,龙,巨蟹座
26794,0,0,兔,天蝎座
26795,36,1,马,狮子座
26796,0,0,兔,白羊座
26797,0,0,兔,天蝎座
26798,36,1,狗,射手座
26799,0,0,龙,金牛座
26800,1,0,狗,狮子座
26801,0,0,虎,白羊座
26802,0,0,羊,天秤座
26803,0,0,鸡,白羊座
26804,1,0,猴,处女座
26805,36,1,兔,天蝎座
26806,1,0,马,双子座
26807,1,0,鸡,射手座
26808,0,0,虎,白羊座
26809,0,0,龙,巨蟹座
26810,0,0,蛇,天蝎座
26811,0,0,兔,天蝎座
26812,1,0,兔,双鱼座
26813,36,1,鼠,摩羯座
26814,0,0,牛,处女座
26815,0,0,马,金牛座
26816,0,0,鼠,处女座
26817,0,0,猴,射手座
26818,0,0,龙,处女座
26819,0,0,鸡,狮子座
26820,1,0,兔,白羊座
26821,0,0,兔,狮子座
26822,0,0,虎,射手座
26823,36,1,兔,天蝎座
26824,0,0,蛇,水瓶座
26825,1,0,鸡,白羊座
26826,0,0,鼠,双鱼座
26827,36,1,兔,巨蟹座
26828,0,0,鸡,白羊座
26829,0,0,羊,金牛座
26830,0,0,龙,狮子座
26831,0,0,龙,双子座
26832,0,0,马,天秤座
26833,0,0,牛,处女座
26834,0,0,龙,天蝎座
26835,0,0,狗,天秤座
26836,1,0,鸡,水瓶座
26837,2,0,鸡,天蝎座
26838,0,0,虎,天蝎座
26839,0,0,猴,双子座
26840,0,0,狗,狮子座
26841,0,0,兔,狮子座
26842,0,0,牛,金牛座
26843,0,0,猴,天蝎座
26844,36,1,虎,摩羯座
26845,0,0,狗,处女座
26846,0,0,蛇,天蝎座
26847,1,0,牛,白羊座
26848,0,0,马,狮子座
26849,0,0,蛇,巨蟹座
26850,0,0,狗,摩羯座
26851,0,0,牛,白羊座
26852,0,0,羊,白羊座
26853,1,0,龙,天秤座
26854,0,0,马,水瓶座
26855,0,0,猪,狮子座
26856,0,0,兔,处女座
26857,1,0,兔,水瓶座
26858,0,0,马,处女座
26859,0,0,兔,金牛座
26860,0,0,兔,水瓶座
26861,0,0,鸡,巨蟹座
26862,36,1,鸡,白羊座
26863,0,0,虎,狮子座
26864,0,0,鼠,射手座
26865,4,2,马,天秤座
26866,0,0,鸡,水瓶座
26867,2,0,鼠,天秤座
26868,0,0,狗,天蝎座
26869,0,0,羊,双子座
26870,1,0,狗,射手座
26871,0,0,蛇,摩羯座
26872,0,0,猴,狮子座
26873,0,0,牛,天秤座
26874,0,0,狗,天秤座
26875,0,0,猴,双鱼座
26876,0,0,鸡,狮子座
26877,36,1,兔,狮子座
26878,0,0,猪,摩羯座
26879,0,0,鸡,天蝎座
26880,0,0,龙,双鱼座
26881,0,0,兔,处女座
26882,1,0,蛇,天蝎座
26883,0,0,虎,天秤座
26884,0,0,虎,双子座
26885,0,0,羊,天蝎座
26886,0,0,猴,巨蟹座
26887,0,0,羊,射手座
26888,0,0,兔,处女座
26889,0,0,猪,双鱼座
26890,0,0,猴,双鱼座
26891,0,0,鼠,狮子座
26892,0,0,鸡,水瓶座
26893,0,0,狗,射手座
26894,0,0,龙,天蝎座
26895,0,0,猪,双子座
26896,1,0,龙,白羊座
26897,0,0,鼠,狮子座
26898,1,0,鸡,射手座
26899,0,0,羊,狮子座
26900,0,0,蛇,水瓶座
26901,0,0,鼠,天蝎座
26902,0,0,马,狮子座
26903,0,0,鼠,摩羯座
26904,0,0,牛,摩羯座
26905,0,0,猪,双鱼座
26906,0,0,蛇,射手座
26907,0,0,蛇,天秤座
26908,0,0,狗,摩羯座
26909,0,0,猴,水瓶座
26910,1,0,猴,摩羯座
26911,0,0,猪,天秤座
26912,36,1,猪,双鱼座
26913,0,0,羊,射手座
26914,0,0,虎,处女座
26915,0,0,马,天秤座
26916,0,0,鸡,天蝎座
26917,0,0,龙,白羊座
26918,36,1,鸡,射手座
26919,1,0,虎,金牛座
26920,0,0,猴,金牛座
26921,0,0,猪,摩羯座
26922,0,0,羊,处女座
26923,0,0,猴,双鱼座
26924,0,0,牛,巨蟹座
26925,0,0,蛇,射手座
26926,0,0,猪,狮子座
26927,3,0,狗,双鱼座
26928,0,0,蛇,巨蟹座
26929,36,1,猪,白羊座
26930,0,0,牛,金牛座
26931,0,0,鸡,水瓶座
26932,0,0,羊,天秤座
26933,0,0,猴,处女座
26934,0,0,羊,双子座
26935,0,0,猴,摩羯座
26936,0,0,马,天秤座
26937,1,0,猴,金牛座
26938,0,0,牛,摩羯座
26939,0,0,猴,射手座
26940,0,0,牛,处女座
26941,0,0,龙,狮子座
26942,0,0,狗,摩羯座
26943,1,0,虎,摩羯座
26944,0,0,虎,巨蟹座
26945,36,1,羊,狮子座
26946,1,0,猴,天秤座
26947,36,1,牛,双子座
26948,1,0,龙,双鱼座
26949,0,0,羊,巨蟹座
26950,0,0,虎,双子座
26951,0,0,猪,金牛座
26952,36,1,虎,天蝎座
26953,0,0,鸡,天蝎座
26954,1,0,羊,金牛座
26955,2,0,猪,双鱼座
26956,0,0,牛,射手座
26957,0,0,鼠,天蝎座
26958,0,0,鸡,天秤座
26959,1,0,猪,天秤座
26960,0,0,羊,摩羯座
26961,36,1,蛇,白羊座
26962,0,0,羊,双子座
26963,0,0,龙,巨蟹座
26964,1,0,猴,巨蟹座
26965,1,0,虎,天秤座
26966,0,0,猪,狮子座
26967,0,0,龙,白羊座
26968,36,1,鸡,摩羯座
26969,0,0,羊,天秤座
26970,0,0,牛,水瓶座
26971,5,2,羊,处女座
26972,0,0,兔,射手座
26973,0,0,鸡,金牛座
26974,36,1,马,天蝎座
26975,0,0,羊,射手座
26976,1,0,狗,摩羯座
26977,0,0,兔,金牛座
26978,0,0,猴,天秤座
26979,0,0,龙,白羊座
26980,36,1,虎,天蝎座
26981,1,0,猴,射手座
26982,0,0,虎,狮子座
26983,0,0,羊,射手座
26984,0,0,兔,天蝎座
26985,0,0,马,巨蟹座
26986,0,0,猪,处女座
26987,0,0,蛇,摩羯座
26988,0,0,牛,射手座
26989,0,0,蛇,天秤座
26990,0,0,猪,双鱼座
26991,0,0,猪,双子座
26992,36,1,猪,天秤座
26993,0,0,羊,摩羯座
26994,0,0,猪,金牛座
26995,36,1,狗,巨蟹座
26996,36,1,猴,摩羯座
26997,36,1,牛,天秤座
26998,0,0,牛,射手座
26999,0,0,猪,白羊座
27000,0,0,龙,天秤座
27001,0,0,羊,双鱼座
27002,36,1,兔,水瓶座
27003,0,0,鼠,金牛座
27004,0,0,鼠,射手座
27005,2,0,羊,狮子座
27006,0,0,马,双鱼座
27007,0,0,蛇,狮子座
27008,0,0,猴,射手座
27009,1,0,狗,天蝎座
27010,0,0,猪,金牛座
27011,0,0,马,金牛座
27012,0,0,虎,摩羯座
27013,36,1,龙,金牛座
27014,0,0,羊,水瓶座
27015,1,0,龙,射手座
27016,0,0,鸡,白羊座
27017,0,0,猪,处女座
27018,0,0,马,金牛座
27019,0,0,牛,处女座
27020,0,0,马,处女座
27021,0,0,狗,处女座
27022,0,0,鼠,双子座
27023,0,0,龙,双子座
27024,0,0,羊,巨蟹座
27025,1,0,兔,摩羯座
27026,0,0,龙,狮子座
27027,0,0,虎,天秤座
27028,0,0,龙,摩羯座
27029,0,0,鸡,摩羯座
27030,2,0,龙,狮子座
27031,0,0,牛,双鱼座
27032,0,0,兔,白羊座
27033,0,0,蛇,双鱼座
27034,0,0,虎,天蝎座
27035,1,0,鼠,射手座
27036,0,0,猴,白羊座
27037,0,0,猪,水瓶座
27038,1,0,马,天蝎座
27039,0,0,猴,金牛座
27040,1,0,虎,双鱼座
27041,0,0,鼠,水瓶座
27042,0,0,虎,金牛座
27043,1,0,兔,狮子座
27044,0,0,牛,金牛座
27045,0,0,鼠,巨蟹座
27046,0,0,猪,巨蟹座
27047,0,0,猴,射手座
27048,0,0,蛇,巨蟹座
27049,0,0,狗,射手座
27050,36,1,猴,金牛座
27051,36,1,鸡,双子座
27052,0,0,虎,处女座
27053,2,0,牛,天秤座
27054,0,0,猪,双鱼座
27055,0,0,狗,摩羯座
27056,36,1,虎,狮子座
27057,36,1,鼠,射手座
27058,0,0,鸡,金牛座
27059,0,0,龙,摩羯座
27060,1,0,猪,天秤座
27061,36,1,兔,双鱼座
27062,0,0,狗,狮子座
27063,0,0,兔,双子座
27064,0,0,马,白羊座
27065,36,1,兔,金牛座
27066,0,0,鼠,巨蟹座
27067,0,0,鸡,摩羯座
27068,0,0,兔,白羊座
27069,0,0,猴,水瓶座
27070,0,0,猪,巨蟹座
27071,0,0,狗,巨蟹座
27072,0,0,猴,天蝎座
27073,0,0,兔,天秤座
27074,1,0,羊,水瓶座
27075,0,0,猴,巨蟹座
27076,1,0,龙,双鱼座
27077,0,0,蛇,射手座
27078,3,0,狗,双鱼座
27079,0,0,鸡,金牛座
27080,0,0,蛇,射手座
27081,36,1,龙,狮子座
27082,0,0,鼠,射手座
27083,1,0,马,处女座
27084,2,0,猪,狮子座
27085,0,0,猴,巨蟹座
27086,1,0,鸡,处女座
27087,0,0,牛,天蝎座
27088,0,0,猴,水瓶座
27089,0,0,狗,处女座
27090,0,0,龙,天蝎座
27091,1,0,鸡,射手座
27092,0,0,狗,巨蟹座
27093,0,0,龙,水瓶座
27094,1,0,虎,摩羯座
27095,1,0,猴,天秤座
27096,0,0,兔,天蝎座
27097,0,0,狗,白羊座
27098,0,0,龙,白羊座
27099,0,0,狗,摩羯座
27100,0,0,龙,双鱼座
27101,36,1,龙,双鱼座
27102,1,0,龙,白羊座
27103,36,1,龙,射手座
27104,0,0,羊,射手座
27105,0,0,猪,狮子座
27106,1,0,牛,双鱼座
27107,36,1,虎,狮子座
27108,0,0,兔,金牛座
27109,0,0,虎,摩羯座
27110,1,0,鼠,处女座
27111,0,0,马,巨蟹座
27112,0,0,牛,摩羯座
27113,0,0,鸡,处女座
27114,0,0,牛,巨蟹座
27115,0,0,牛,巨蟹座
27116,0,0,狗,天蝎座
27117,1,0,鸡,双鱼座
27118,36,1,龙,双鱼座
27119,1,0,鼠,白羊座
27120,0,0,狗,天秤座
27121,36,1,牛,射手座
27122,1,0,虎,巨蟹座
27123,1,0,蛇,天秤座
27124,0,0,羊,双子座
27125,0,0,兔,水瓶座
27126,0,0,猴,狮子座
27127,0,0,龙,双子座
27128,0,0,蛇,巨蟹座
27129,1,0,牛,天秤座
27130,1,0,虎,摩羯座
27131,0,0,猪,狮子座
27132,0,0,猪,狮子座
27133,0,0,兔,天蝎座
27134,36,1,马,射手座
27135,0,0,虎,天蝎座
27136,0,0,兔,水瓶座
27137,0,0,马,天秤座
27138,0,0,龙,天蝎座
27139,0,0,兔,双鱼座
27140,0,0,猴,水瓶座
27141,1,0,牛,双鱼座
27142,8,2,兔,天秤座
27143,1,0,蛇,水瓶座
27144,0,0,龙,天蝎座
27145,0,0,虎,天蝎座
27146,0,0,虎,双子座
27147,0,0,龙,金牛座
27148,1,0,牛,金牛座
27149,1,0,兔,处女座
27150,1,0,羊,双鱼座
27151,0,0,羊,金牛座
27152,0,0,鼠,水瓶座
27153,0,0,鼠,白羊座
27154,0,0,马,天秤座
27155,0,0,猴,白羊座
27156,0,0,鼠,水瓶座
27157,0,0,羊,摩羯座
27158,36,1,牛,水瓶座
27159,36,1,龙,巨蟹座
27160,0,0,蛇,摩羯座
27161,2,0,马,天秤座
27162,1,0,虎,巨蟹座
27163,0,0,鸡,狮子座
27164,0,0,兔,天蝎座
27165,1,0,虎,处女座
27166,0,0,猪,射手座
27167,0,0,猴,水瓶座
27168,0,0,羊,双鱼座
27169,0,0,蛇,巨蟹座
27170,0,0,羊,天秤座
27171,0,0,鼠,摩羯座
27172,1,0,羊,摩羯座
27173,1,0,马,金牛座
27174,0,0,牛,巨蟹座
27175,0,0,牛,水瓶座
27176,0,0,猪,射手座
27177,0,0,龙,处女座
27178,1,0,猴,射手座
27179,1,0,鸡,双鱼座
27180,0,0,猴,水瓶座
27181,1,0,龙,金牛座
27182,0,0,虎,白羊座
27183,0,0,虎,天蝎座
27184,2,0,羊,巨蟹座
27185,1,0,兔,水瓶座
27186,0,0,马,天蝎座
27187,1,0,蛇,金牛座
27188,0,0,猴,巨蟹座
27189,0,0,猴,双鱼座
27190,2,0,蛇,水瓶座
27191,1,0,蛇,天秤座
27192,1,0,兔,射手座
27193,0,0,龙,狮子座
27194,0,0,马,狮子座
27195,1,0,羊,水瓶座
27196,0,0,龙,摩羯座
27197,0,0,羊,双子座
27198,36,1,蛇,金牛座
27199,1,0,蛇,射手座
27200,0,0,虎,狮子座
27201,0,0,龙,双鱼座
27202,0,0,蛇,天蝎座
27203,2,0,鼠,水瓶座
27204,0,0,鸡,射手座
27205,1,0,马,金牛座
27206,2,0,狗,白羊座
27207,1,0,猴,双鱼座
27208,0,0,蛇,射手座
27209,0,0,羊,双鱼座
27210,0,0,狗,天秤座
27211,0,0,马,巨蟹座
27212,1,0,猴,狮子座
27213,0,0,猴,摩羯座
27214,0,0,羊,双子座
27215,0,0,狗,金牛座
27216,0,0,马,射手座
27217,0,0,龙,狮子座
27218,2,0,马,金牛座
27219,0,0,羊,白羊座
27220,0,0,鼠,双鱼座
27221,1,0,狗,双鱼座
27222,1,0,猴,天蝎座
27223,36,1,兔,天秤座
27224,0,0,虎,摩羯座
27225,0,0,龙,天秤座
27226,0,0,鸡,巨蟹座
27227,0,0,蛇,狮子座
27228,0,0,马,射手座
27229,5,2,虎,白羊座
27230,0,0,蛇,天秤座
27231,1,0,鼠,狮子座
27232,0,0,马,狮子座
27233,0,0,猪,处女座
27234,1,0,狗,摩羯座
27235,0,0,蛇,狮子座
27236,0,0,牛,双鱼座
27237,0,0,鼠,双子座
27238,0,0,兔,巨蟹座
27239,0,0,龙,摩羯座
27240,0,0,马,白羊座
27241,0,0,牛,白羊座
27242,1,0,狗,射手座
27243,0,0,虎,白羊座
27244,36,1,牛,水瓶座
27245,36,1,马,金牛座
27246,36,1,蛇,处女座
27247,0,0,猴,水瓶座
27248,0,0,鼠,摩羯座
27249,0,0,猪,双鱼座
27250,0,0,羊,处女座
27251,0,0,龙,巨蟹座
27252,1,0,猴,金牛座
27253,1,0,龙,狮子座
27254,0,0,虎,金牛座
27255,0,0,鼠,白羊座
27256,1,0,鸡,射手座
27257,0,0,兔,天秤座
27258,0,0,牛,处女座
27259,0,0,兔,天蝎座
27260,36,1,蛇,金牛座
27261,0,0,牛,天蝎座
27262,1,0,猪,天蝎座
27263,0,0,蛇,巨蟹座
27264,1,0,鸡,摩羯座
27265,0,0,马,摩羯座
27266,36,1,虎,水瓶座
27267,0,0,牛,狮子座
27268,0,0,猴,金牛座
27269,1,0,猪,射手座
27270,0,0,猪,天蝎座
27271,36,1,羊,双鱼座
27272,0,0,羊,双鱼座
27273,36,1,龙,白羊座
27274,0,0,牛,双鱼座
27275,1,0,龙,处女座
27276,0,0,牛,双鱼座
27277,0,0,猪,狮子座
27278,0,0,虎,处女座
27279,36,1,龙,水瓶座
27280,0,0,鸡,白羊座
27281,0,0,鸡,摩羯座
27282,0,0,狗,狮子座
27283,36,1,羊,双子座
27284,1,0,马,射手座
27285,1,0,蛇,金牛座
27286,0,0,兔,白羊座
27287,0,0,猪,金牛座
27288,1,0,狗,金牛座
27289,0,0,虎,金牛座
27290,0,0,狗,狮子座
27291,0,0,猪,白羊座
27292,0,0,鸡,处女座
27293,36,1,兔,天秤座
27294,0,0,鼠,天蝎座
27295,0,0,马,狮子座
27296,0,0,马,狮子座
27297,0,0,狗,白羊座
27298,0,0,马,双鱼座
27299,0,0,鼠,水瓶座
27300,0,0,虎,射手座
27301,36,1,牛,摩羯座
27302,0,0,虎,水瓶座
27303,0,0,虎,处女座
27304,0,0,羊,金牛座
27305,1,0,龙,金牛座
27306,2,0,猪,狮子座
27307,0,0,鼠,天蝎座
27308,1,0,鼠,白羊座
27309,1,0,猴,射手座
27310,0,0,鼠,金牛座
27311,0,0,羊,金牛座
27312,0,0,猴,水瓶座
27313,0,0,鸡,水瓶座
27314,0,0,牛,巨蟹座
27315,0,0,鼠,摩羯座
27316,0,0,虎,狮子座
27317,1,0,猴,双子座
27318,36,1,虎,狮子座
27319,2,0,狗,金牛座
27320,0,0,马,白羊座
27321,1,0,鸡,天秤座
27322,1,0,猴,摩羯座
27323,0,0,牛,狮子座
27324,0,0,牛,狮子座
